Course Name,Course Code,Course ID,Academic Term,Class,Class ID,Section,Section ID,Core Code,Core Text,Primary Instructor Formatted Name,Primary Instructor Link BLue Id,Course Section,Assignment Name,Assignment ID
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,September 20 quiz,10152443
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,Exam 1,10153209
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,Exam 1 Option 2 Essays,10153829
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,October 2 quiz,10155738
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,Core Project,10158168
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,October 11 quiz,10158750
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,October 4 quiz,10159031
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,October 9 quiz,10162978
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,October 18 quiz,10163013
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,October 16 quiz,10163019
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,October 23 quiz,10166489
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,October 25 quiz,10166515
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,UK Core,10172899
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,Exam 2,10173611
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,November 1 quiz,10176176
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,October 30 quiz,10176218
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,December 4 quiz,10180405
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,Final Exam,10181336
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,November 27 quiz,10189627
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,November 29 quiz,10189633
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,November 15 quiz,10189634
PS101-020: American Government (Fall 2018),PS101-020,1925390,Fall 2019,PS  101,98003670,Section 020,97418535,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-020,December 6 quiz (extra credit only),10189645
PS101-021: American Government (Fall 2018),PS101-021,1925280,Fall 2019,PS  101,98003670,Section 021,97418536,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-021,Midterm Exam 1,10141579
PS101-021: American Government (Fall 2018),PS101-021,1925280,Fall 2019,PS  101,98003670,Section 021,97418536,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-021,Midterm Exam 2,10141581
PS101-021: American Government (Fall 2018),PS101-021,1925280,Fall 2019,PS  101,98003670,Section 021,97418536,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-021,Final Exam ,10141582
PS101-021: American Government (Fall 2018),PS101-021,1925280,Fall 2019,PS  101,98003670,Section 021,97418536,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-021,Attendance,10141583
PS101-021: American Government (Fall 2018),PS101-021,1925280,Fall 2019,PS  101,98003670,Section 021,97418536,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-021,UK Core Assignment,10141584
PS101-021: American Government (Fall 2018),PS101-021,1925280,Fall 2019,PS  101,98003670,Section 021,97418536,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-021,John Locke quiz,10144496
PS101-021: American Government (Fall 2018),PS101-021,1925280,Fall 2019,PS  101,98003670,Section 021,97418536,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-021,Bill of Rights Quiz,10149422
PS101-021: American Government (Fall 2018),PS101-021,1925280,Fall 2019,PS  101,98003670,Section 021,97418536,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-021,Ch 6-8 Quiz,10162926
PS101-021: American Government (Fall 2018),PS101-021,1925280,Fall 2019,PS  101,98003670,Section 021,97418536,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-021,Midterm Attendance,10162928
PS101-021: American Government (Fall 2018),PS101-021,1925280,Fall 2019,PS  101,98003670,Section 021,97418536,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-021,Midterm Election Quiz,10172150
PS101-021: American Government (Fall 2018),PS101-021,1925280,Fall 2019,PS  101,98003670,Section 021,97418536,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-021,Judiciary Quiz,10177553
PS101-021: American Government (Fall 2018),PS101-021,1925280,Fall 2019,PS  101,98003670,Section 021,97418536,CCC,"Community, Culture and Citizenship in US",Michael A Zilis,MAZI223,PS101-021,Total Quiz Score,10181121
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Section 2 (Prep and Participation),10136731
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Section 1 Comprehension Check Quiz,10136744
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Section 2 Comprehension Check Quiz,10142750
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Preparatory Assignment for Section 3,10142989
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Brazil Documentary Quiz,10143352
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Prep Assigment #4,10146430
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Section 3 Comprehension Check Quiz,10146632
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Reading Quiz 1 (Do-Over),10147424
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Section 4 Concept Check Quiz,10148625
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Prep Assignment #5,10149157
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Section 5 Comprehension Check Quiz,10152336
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Prep Assignment due by Section 6,10152341
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Reading Quiz 2 (9-27-18),10152417
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Battle for Bittora Quiz,10155090
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Section 6 Concept Check Quiz,10155540
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Roll Call Attendance,10158167
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Midterm Exam 1,10160893
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Concept Check Quiz Section 8,10160940
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Prep Assignment due by Section 9,10161229
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Prep Assignment due by Section 10,10163884
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Section 9 Concept Check Quiz,10164346
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Reading Quiz 10-25-18,10164640
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Prep Assignment due by Section 11,10167285
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Concept Check Quiz for S11,10169628
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Free Reading Quiz,10169862
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Prep Assignment Due Section 12,10169866
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,S10 Concept Check Quiz,10170709
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Reading Quiz 11-13-18,10172207
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Prep Assignment due Section 13,10173083
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Section 12 CCQ,10175660
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Reading Quiz 11-27-18,10176392
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Take Home Final,10178303
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Section 13 CCQ,10178474
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,Reading Quiz 12-4-18,10179490
PS210-001: Intro Comparative Pol (Fall 2018),PS210-001,1919179,Fall 2019,PS  210,98003671,Section 001,97343653,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-001,In-Class Final,10188538
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Section 2 (Prep and Participation),10136733
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,CC Quiz 1,10136899
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Preparatory Assignment 2,10141272
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Brazil Documentary Quiz,10143355
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,CC Quiz 2,10143637
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,CC Quiz 3,10147088
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Reading Quiz 1 (Do-Over),10147431
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,CC Quiz 4,10150194
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Preparatory Assignment 3,10150196
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Reading Quiz 2 (9-27-18),10152422
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Preparatory Assignment 4,10152800
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Quiz 5,10152805
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Battle for Bittora Quiz,10155110
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,CC Quiz 6,10155546
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Roll Call Attendance,10157593
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Participation,10157663
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Midterm Exam,10160968
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,CC Quiz 7,10161524
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Preparatory Assignment 5,10161735
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Reading Quiz 10-25-18,10164754
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Preparatory Assignment 6,10164844
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,CC Quiz 8,10164851
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Preparatory Assignment 7,10167963
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,CC Quiz 7,10167967
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,CC Quiz 9,10170362
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Preparatory Assignment 8,10170381
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Reading Quiz 11-13-18,10172607
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Preparatory Assignment 10,10175663
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Reading Quiz 11-27-18,10176406
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,CC Quiz 11,10177197
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Take Home Final,10178304
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Reading Quiz 12-4-18,10179493
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Final Exam,10179959
PS210-002: Intro Comparative Pol (Fall 2018),PS210-002,1924059,Fall 2019,PS  210,98003671,Section 002,97343657,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-002,Bonus Quiz,10179964
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Section 2 (Prep and Participation),10136735
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,CC Quiz 1,10136900
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Preparatory Assignment 2,10141273
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Brazil Documentary Quiz,10143357
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,CC Quiz 2,10143700
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,CC Quiz 3,10147093
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Reading Quiz 1 (Do-Over),10147432
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,CC Quiz 4,10150192
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Preparatory Assignment 3,10150197
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Reading Quiz 2 (9-27-18),10152423
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Preparatory Assignment 4,10152823
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,CC Quiz 5,10152825
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Battle for Bittora Quiz,10155122
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,CC Quiz 6,10155553
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Roll Call Attendance,10157598
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Participation,10157664
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Midterm Exam,10160971
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,CC Quiz 7,10161525
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Preparatory Assignment 5,10161738
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Reading Quiz 10-25-18,10164755
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Preparatory Assignment 6,10164847
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,CC Quiz 8,10164854
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Preparatory Assignment 7,10167965
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,CC Quiz 7,10167968
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,CC Quiz 9,10170363
